,owner,origen,weapon,platform,total,number,Status,url
33,UA,['the Soviet Union'],Tanks,T-64BV,255,28,['destroyed'],https://i.postimg.cc/2SV3vjL6/2480.png
34,UA,['the Soviet Union'],Tanks,T-64BV,255,29,['destroyed'],https://i.postimg.cc/HxJTB3XX/3.png
35,UA,['the Soviet Union'],Tanks,T-64BV,255,30,['destroyed'],https://i.postimg.cc/Z5qPwc6K/329.png
36,UA,['the Soviet Union'],Tanks,T-64BV,255,31,['destroyed'],https://twitter.com/UAWeapons/status/1521098647341043715
37,UA,['the Soviet Union'],Tanks,T-64BV,255,32,['destroyed'],https://postlmg.cc/cvsC9377
38,UA,['the Soviet Union'],Tanks,T-64BV,255,33,['destroyed'],https://i.postimg.cc/6QWpB0Bh/436.jpg
39,UA,['the Soviet Union'],Tanks,T-64BV,255,34,['destroyed'],https://i.postimg.cc/PJJcNT5T/5.png
40,UA,['the Soviet Union'],Tanks,T-64BV,255,35,['destroyed'],https://i.postimg.cc/tgnHYb2n/4431.png
41,UA,['the Soviet Union'],Tanks,T-64BV,255,36,['destroyed'],https://i.postimg.cc/kGb27KBJ/t1.png
42,UA,['the Soviet Union'],Tanks,T-64BV,255,37,['destroyed'],https://i.postimg.cc/xjcFVR3v/t1.png
43,UA,['the Soviet Union'],Tanks,T-64BV,255,38,['destroyed'],https://i.postimg.cc/x8f0b3Jf/f99.png
44,UA,['the Soviet Union'],Tanks,T-64BV,255,39,['destroyed'],https://i.postimg.cc/QNqTRbSk/437.png
45,UA,['the Soviet Union'],Tanks,T-64BV,255,40,['destroyed'],https://i.postimg.cc/s2D0vSXN/6h9.png
46,UA,['the Soviet Union'],Tanks,T-64BV,255,41,['destroyed'],https://i.postimg.cc/sfT5q0yc/2101.jpg
47,UA,['the Soviet Union'],Tanks,T-64BV,255,42,['destroyed'],https://i.postimg.cc/T1pRFTnS/r1.png
48,UA,['the Soviet Union'],Tanks,T-64BV,255,43,['destroyed'],https://i.postimg.cc/3w0fSRSV/f433.png
49,UA,['the Soviet Union'],Tanks,T-64BV,255,44,['destroyed'],https://i.postimg.cc/d3f4jcRw/332.png
50,UA,['the Soviet Union'],Tanks,T-64BV,255,45,['destroyed'],https://i.postimg.cc/RZ5F4Cnx/33211.png
51,UA,['the Soviet Union'],Tanks,T-64BV,255,46,['destroyed'],https://i.postimg.cc/4N4WpZ7X/2000-T-64-46.jpg
52,UA,['the Soviet Union'],Tanks,T-64BV,255,47,['destroyed'],https://i.postimg.cc/XqDcPG25/43f.png
53,UA,['the Soviet Union'],Tanks,T-64BV,255,48,['destroyed'],https://i.postimg.cc/ZYGNyNL4/2016-t64bv-destr-31-01-23.jpg
54,UA,['the Soviet Union'],Tanks,T-64BV,255,49,['destroyed'],https://i.postimg.cc/Hnr1mp5N/f45.png
55,UA,['the Soviet Union'],Tanks,T-64BV,255,50,['destroyed'],https://i.postimg.cc/jdgTvHMR/v8.png
56,UA,['the Soviet Union'],Tanks,T-64BV,255,51,['destroyed'],https://i.postimg.cc/PfS1c0GG/32d.png
57,UA,['the Soviet Union'],Tanks,T-64BV,255,52,['destroyed'],https://i.postimg.cc/pVSp1P3g/1d4.png
58,UA,['the Soviet Union'],Tanks,T-64BV,255,53,"['captured', 'laterdestroyed']",https://i.postimg.cc/9MSNY0Yb/7j.png
59,UA,['the Soviet Union'],Tanks,T-64BV,255,54,"['captured', 'laterdestroyed']",https://i.postimg.cc/9MSNY0Yb/7j.png
60,UA,['the Soviet Union'],Tanks,T-64BV,255,55,"['captured', 'laterdestroyed']",https://i.postimg.cc/9MSNY0Yb/7j.png
61,UA,['the Soviet Union'],Tanks,T-64BV,255,56,"['captured', 'laterdestroyed']",https://i.postimg.cc/9MSNY0Yb/7j.png
62,UA,['the Soviet Union'],Tanks,T-64BV,255,57,"['captured', 'laterdestroyed']",https://i.postimg.cc/9MSNY0Yb/7j.png
63,UA,['the Soviet Union'],Tanks,T-64BV,255,58,"['captured', 'laterdestroyed']",https://i.postimg.cc/L8pWr96x/48.png
64,UA,['the Soviet Union'],Tanks,T-64BV,255,59,"['captured', 'laterdestroyed']",https://i.postimg.cc/L8pWr96x/48.png
65,UA,['the Soviet Union'],Tanks,T-64BV,255,60,"['captured', 'laterdestroyed']",https://i.postimg.cc/L8pWr96x/48.png
66,UA,['the Soviet Union'],Tanks,T-64BV,255,61,['destroyed'],https://i.postimg.cc/G291gYgG/t7.png
67,UA,['the Soviet Union'],Tanks,T-64BV,255,62,['destroyed'],https://i.postimg.cc/Vs3kp383/63.png
68,UA,['the Soviet Union'],Tanks,T-64BV,255,63,['destroyed'],https://postimg.cc/MMHB68H0
69,UA,['the Soviet Union'],Tanks,T-64BV,255,64,['destroyed'],https://twitter.com/UAWeapons/status/1569426437119123458
70,UA,['the Soviet Union'],Tanks,T-64BV,255,65,['destroyed'],https://i.postimg.cc/FRgG4nP8/6.png
71,UA,['the Soviet Union'],Tanks,T-64BV,255,66,['destroyed'],https://i.postimg.cc/4yfhPvLm/1000.jpg
72,UA,['the Soviet Union'],Tanks,T-64BV,255,67,['destroyed'],https://i.postimg.cc/x1Wv1Fcw/2022-09-28-UA-T-64-BV.jpg
73,UA,['the Soviet Union'],Tanks,T-64BV,255,68,['destroyed'],https://twitter.com/UAWeapons/status/1575440756449361923
74,UA,['the Soviet Union'],Tanks,T-64BV,255,69,['destroyed'],https://i.postimg.cc/bNdBsBtr/2000-t64bv.jpg
75,UA,['the Soviet Union'],Tanks,T-64BV,255,70,['destroyed'],https://i.postimg.cc/65WY63JV/T-64-BV-Izium.png
76,UA,['the Soviet Union'],Tanks,T-64BV,255,71,['destroyed'],https://twitter.com/UAWeapons/status/1576654734726864896
77,UA,['the Soviet Union'],Tanks,T-64BV,255,72,['destroyed'],https://postimg.cc/5Yv3h1Dg
78,UA,['the Soviet Union'],Tanks,T-64BV,255,73,['destroyed'],https://i.postimg.cc/KY1tRg4y/d2.png
79,UA,['the Soviet Union'],Tanks,T-64BV,255,74,['destroyed'],https://postimg.cc/KR4dW3JD
80,UA,['the Soviet Union'],Tanks,T-64BV,255,75,['destroyed'],https://i.postimg.cc/SKRkf9jS/vb6.png
81,UA,['the Soviet Union'],Tanks,T-64BV,255,76,['destroyed'],https://i.postimg.cc/c1TTzq8v/256.png
82,UA,['the Soviet Union'],Tanks,T-64BV,255,77,['destroyed'],https://i.postimg.cc/66RRjpYp/10-21-2022-UA-T-64-BV-destroyed.png
83,UA,['the Soviet Union'],Tanks,T-64BV,255,78,['destroyed'],https://i.postimg.cc/MZctWw5C/10-21-2022-UA-T-64-BV-2-destroyed.png
84,UA,['the Soviet Union'],Tanks,T-64BV,255,79,['destroyed'],https://i.postimg.cc/9MxKTpdG/45.png
85,UA,['the Soviet Union'],Tanks,T-64BV,255,80,['destroyed'],https://i.postimg.cc/6Qv1ymYj/355.png
86,UA,['the Soviet Union'],Tanks,T-64BV,255,81,['destroyed'],https://i.postimg.cc/hjbNmgLX/2005-t64bv-destr-30-04-23.jpg
87,UA,['the Soviet Union'],Tanks,T-64BV,255,82,['destroyed'],https://postlmg.cc/w3xBqYbD
88,UA,['the Soviet Union'],Tanks,T-64BV,255,83,['destroyed'],https://i.postimg.cc/wB75RgXK/487.png
89,UA,['the Soviet Union'],Tanks,T-64BV,255,84,['destroyed'],https://i.postimg.cc/vTPX4cLZ/2018-t64bv-destr-20-02-23.jpg
90,UA,['the Soviet Union'],Tanks,T-64BV,255,85,['destroyed'],https://postimg.cc/ftR1t2H2
91,UA,['the Soviet Union'],Tanks,T-64BV,255,86,['destroyed'],https://i.postimg.cc/25hXnWZ5/2003-t64bv-destr-21-10.jpg
92,UA,['the Soviet Union'],Tanks,T-64BV,255,87,['destroyed'],https://i.postimg.cc/Dwq30zY7/1001-t80bv-destr.jpg
93,UA,['the Soviet Union'],Tanks,T-64BV,255,88,['destroyed'],https://postimg.cc/Tp07F3QV
94,UA,['the Soviet Union'],Tanks,T-64BV,255,89,['destroyed'],https://i.postimg.cc/nLR6vtd6/2022-05-25-UA-T-64-BV-destroyed.jpg
95,UA,['the Soviet Union'],Tanks,T-64BV,255,90,['destroyed'],https://i.postimg.cc/VNr6V1VC/UA-T-64-BV-destroyed.png
96,UA,['the Soviet Union'],Tanks,T-64BV,255,91,['destroyed'],https://i.postimg.cc/nrfxB4Rb/3f2.png
97,UA,['the Soviet Union'],Tanks,T-64BV,255,92,['destroyed'],https://i.postimg.cc/kXHDVcXN/587.png
98,UA,['the Soviet Union'],Tanks,T-64BV,255,93,['destroyed'],https://i.postimg.cc/zDxk2ZSG/558.png
99,UA,['the Soviet Union'],Tanks,T-64BV,255,94,['destroyed'],https://i.postimg.cc/Gts87Rhd/2013-t64bv-destr-31-05-22.jpg
100,UA,['the Soviet Union'],Tanks,T-64BV,255,95,['destroyed'],https://i.postimg.cc/zGjmGhTD/2022-04-07-UA-T-64-BV-destroyed-2.jpg
101,UA,['the Soviet Union'],Tanks,T-64BV,255,96,['destroyed'],https://i.postimg.cc/1XbP2JpJ/2016-T-64-BV-destr-28-03-22.jpg
102,UA,['the Soviet Union'],Tanks,T-64BV,255,97,['destroyed'],https://i.postimg.cc/sgdsJHf2/2017-T-64-BV-destr-07-04-22.jpg
103,UA,['the Soviet Union'],Tanks,T-64BV,255,98,['destroyed'],https://i.postimg.cc/NfrQmvcV/2018-T-64-BV-destr-07-04-22.jpg
104,UA,['the Soviet Union'],Tanks,T-64BV,255,99,['destroyed'],https://i.postimg.cc/FKGvN9yf/2019-T-64-BV-destr-07-04-22.jpg
105,UA,['the Soviet Union'],Tanks,T-64BV,255,100,['destroyed'],https://i.postimg.cc/FHymCb1V/2020-T-64-BV-destr-10-04-2022.jpg
106,UA,['the Soviet Union'],Tanks,T-64BV,255,101,['destroyed'],https://i.postimg.cc/g0GpCwZF/2021-T-64-BV-destr-16-04-22.jpg
107,UA,['the Soviet Union'],Tanks,T-64BV,255,102,['destroyed'],https://postlmg.cc/2bxt4232
108,UA,['the Soviet Union'],Tanks,T-64BV,255,103,['destroyed'],https://i.postimg.cc/tJnG3WLP/2023-T-64-BV-destr-28-04-22.jpg
109,UA,['the Soviet Union'],Tanks,T-64BV,255,104,['destroyed'],https://i.postimg.cc/DZZTzt6x/2024-T-64-BV-destr-10-05-22.jpg
110,UA,['the Soviet Union'],Tanks,T-64BV,255,105,['destroyed'],https://i.postimg.cc/6TsJYTXP/2025-T-64-BV-destr-14-05-22.jpg
111,UA,['the Soviet Union'],Tanks,T-64BV,255,106,['destroyed'],https://i.postimg.cc/Fsc7mL77/2026-T-64-BV-destr-14-05-22.jpg
112,UA,['the Soviet Union'],Tanks,T-64BV,255,107,['destroyed'],https://i.postimg.cc/vZtTxw7y/2029-T-64-BV-destr-15-05-22.jpg
113,UA,['the Soviet Union'],Tanks,T-64BV,255,108,['destroyed'],https://i.postimg.cc/nLVzvSTD/2030-T-64-BV-destr-15-05-22.jpg
114,UA,['the Soviet Union'],Tanks,T-64BV,255,109,['destroyed'],https://i.postimg.cc/XYbXvYCx/2031-T-64-BV-destr-15-05-22.jpg
115,UA,['the Soviet Union'],Tanks,T-64BV,255,110,['destroyed'],https://i.postimg.cc/vmPmX7SS/2032-T-64-BV-destr-15-05-22.jpg
116,UA,['the Soviet Union'],Tanks,T-64BV,255,111,['destroyed'],https://i.postimg.cc/HxVkNJqW/2033-T-64-BV-destr-15-05-22.jpg
117,UA,['the Soviet Union'],Tanks,T-64BV,255,112,['destroyed'],https://i.postimg.cc/KjTvZ6cd/2034-T-64-BV-destr-28-05-22.jpg
118,UA,['the Soviet Union'],Tanks,T-64BV,255,113,['destroyed'],https://i.postimg.cc/j5mSYxTH/2035-T-64-BV-destr-31-05-22.jpg
119,UA,['the Soviet Union'],Tanks,T-64BV,255,114,['destroyed'],https://i.postimg.cc/ht6yvQMw/4f27.png
120,UA,['the Soviet Union'],Tanks,T-64BV,255,115,['destroyed'],https://i.postimg.cc/fyrtsPvz/2003-t64bv-destr-20-04-23.jpg
121,UA,['the Soviet Union'],Tanks,T-64BV,255,116,['destroyed'],https://i.postimg.cc/65d5FxmZ/2038-T-64-BV-destr-05-09-22.jpg
122,UA,['the Soviet Union'],Tanks,T-64BV,255,117,['destroyed'],https://i.postimg.cc/y8sYHpMb/2039-T-64-BV-destr-04-11-22.jpg
123,UA,['the Soviet Union'],Tanks,T-64BV,255,118,['destroyed'],https://i.postimg.cc/66kfmNfJ/2006-t64bv-destr.jpg
124,UA,['the Soviet Union'],Tanks,T-64BV,255,119,['destroyed'],https://i.postimg.cc/gJ6RdZq5/6.png
125,UA,['the Soviet Union'],Tanks,T-64BV,255,120,['destroyed'],https://i.postimg.cc/PJJ2hwDg/2007-t64bv-destr-30-10-22.jpg
126,UA,['the Soviet Union'],Tanks,T-64BV,255,121,['destroyed'],https://i.postimg.cc/QNm7scRB/2001-t64bv-destr-28-01-23.jpg
127,UA,['the Soviet Union'],Tanks,T-64BV,255,122,['destroyed'],https://i.postimg.cc/MpTywrkc/2003-t64bv-destr.jpg
128,UA,['the Soviet Union'],Tanks,T-64BV,255,123,['destroyed'],https://i.postimg.cc/FFj0f668/2001-t64bv-destr-17-02-23.jpg
129,UA,['the Soviet Union'],Tanks,T-64BV,255,124,['destroyed'],https://twitter.com/UAWeapons/status/1629461228266434560
130,UA,['the Soviet Union'],Tanks,T-64BV,255,125,['destroyed'],https://i.postimg.cc/433x4rT7/2003-t64bv-destr-18-03-23.jpg
131,UA,['the Soviet Union'],Tanks,T-64BV,255,126,['destroyed'],https://i.postimg.cc/fWCkgC2B/43f.png
132,UA,['the Soviet Union'],Tanks,T-64BV,255,127,['destroyed'],https://i.postimg.cc/x1wBD4ZJ/ft.png
133,UA,['the Soviet Union'],Tanks,T-64BV,255,128,['destroyed'],https://i.postimg.cc/j5x9spKc/313.png
134,UA,['the Soviet Union'],Tanks,T-64BV,255,129,['destroyed'],https://i.postimg.cc/HLvZgBW8/32g.png
135,UA,['the Soviet Union'],Tanks,T-64BV,255,130,['destroyed'],https://i.postimg.cc/Kjztfyc8/478p.png
136,UA,['the Soviet Union'],Tanks,T-64BV,255,131,['destroyed'],https://i.postimg.cc/rFQM70Gm/339.png
137,UA,['the Soviet Union'],Tanks,T-64BV,255,132,['destroyed'],https://i.postimg.cc/59XLV9py/2006-t64bv-destr-30-11-22.jpg
138,UA,['the Soviet Union'],Tanks,T-64BV,255,133,['destroyed'],https://i.postimg.cc/nVN7c8wk/2010-t64bv-destr-26-04-23.jpg
139,UA,['the Soviet Union'],Tanks,T-64BV,255,134,['destroyed'],https://i.postimg.cc/0y0Jfz5W/2023-t64bv-destr-27-04-23.jpg
140,UA,['the Soviet Union'],Tanks,T-64BV,255,135,['destroyed'],https://i.postimg.cc/GhVpKTyB/2018-t64bv-destr-08-05-23.jpg
141,UA,['the Soviet Union'],Tanks,T-64BV,255,136,['destroyed'],https://i.postimg.cc/6622LgVS/2007-t64bv-destr-31-03-22.jpg
142,UA,['the Soviet Union'],Tanks,T-64BV,255,137,['destroyed'],https://i.postimg.cc/qqPq8Btx/2014-t64bv-destr-30-07-22.jpg
143,UA,['the Soviet Union'],Tanks,T-64BV,255,138,['destroyed'],https://i.postimg.cc/XJm796ty/2003-T-64-BV-destr-31-03-22.jpg
144,UA,['the Soviet Union'],Tanks,T-64BV,255,139,['destroyed'],https://i.postimg.cc/RV6MkPhK/2017-T-64-BV-destr-31-10-22.jpg
145,UA,['the Soviet Union'],Tanks,T-64BV,255,140,['destroyed'],https://i.postimg.cc/X7RV4wBh/2018-T-64-BV-destr-31-10-22.jpg
146,UA,['the Soviet Union'],Tanks,T-64BV,255,141,['destroyed'],https://i.postimg.cc/RZwvFNc0/2022-T-64-BV-destr-30-08-22.jpg
147,UA,['the Soviet Union'],Tanks,T-64BV,255,142,['destroyed'],https://i.postimg.cc/DynjnP3b/2006-T-64-BV-destr-22-10-22.jpg
148,UA,['the Soviet Union'],Tanks,T-64BV,255,143,['destroyed'],https://i.postimg.cc/Bbcm2XH6/2009-T-64bv-destr-30-03-23.jpg
149,UA,['the Soviet Union'],Tanks,T-64BV,255,144,['destroyed'],https://i.postimg.cc/wBCKHx29/2051-t64bv-destr-08-06-23.jpg
150,UA,['the Soviet Union'],Tanks,T-64BV,255,145,['destroyed'],https://i.postimg.cc/sX2fMmN4/h.png
151,UA,['the Soviet Union'],Tanks,T-64BV,255,146,['destroyed'],https://i.postimg.cc/1zQ6QNjm/2028-t64bv-destr-11-06-23.jpg
152,UA,['the Soviet Union'],Tanks,T-64BV,255,147,['destroyed'],https://i.postimg.cc/yNyRYYMF/2029-t64bv-destr-11-06-23.jpg
153,UA,['the Soviet Union'],Tanks,T-64BV,255,148,['destroyed'],https://i.postimg.cc/PxfwLnH0/2040-t64bv-destr-12-06-23.jpg
154,UA,['the Soviet Union'],Tanks,T-64BV,255,149,['destroyed'],https://i.postimg.cc/YqWx8WLL/2020-t64bv-destr-07-07-23.jpg
155,UA,['the Soviet Union'],Tanks,T-64BV,255,150,['destroyed'],https://i.postimg.cc/GpRnxJFc/2008-t64bv-destr-31-05-22.jpg
156,UA,['the Soviet Union'],Tanks,T-64BV,255,151,['destroyed'],https://i.postimg.cc/NMbYGLPV/2003-t64bv-destr-09-07-23.jpg
157,UA,['the Soviet Union'],Tanks,T-64BV,255,152,['destroyed'],https://i.postimg.cc/vmFG3JVP/2004-t64bv-destr-10-07-23.jpg
158,UA,['the Soviet Union'],Tanks,T-64BV,255,153,['destroyed'],https://i.postimg.cc/g2gVzLtx/2010-t64bv-destr-26-07-23.jpg
159,UA,['the Soviet Union'],Tanks,T-64BV,255,154,['destroyed'],https://i.postimg.cc/15d6hNmy/2013-t64bv-destr-31-10-22.jpg
160,UA,['the Soviet Union'],Tanks,T-64BV,255,155,['destroyed'],https://i.postimg.cc/L6329W1b/2013-64-BV-destr-11-08-23.jpg
161,UA,['the Soviet Union'],Tanks,T-64BV,255,156,['destroyed'],https://i.postimg.cc/vBwSvqdX/2007-T-64-BV-destr-21-07-23.jpg
162,UA,['the Soviet Union'],Tanks,T-64BV,255,157,['destroyed'],https://i.postimg.cc/vmVNfRCc/2008-T-64-BV-destr-21-07-23.jpg
163,UA,['the Soviet Union'],Tanks,T-64BV,255,158,['destroyed'],https://i.postimg.cc/8kYJJ5KJ/2001-t64bv-destr-23-08-23.jpg
164,UA,['the Soviet Union'],Tanks,T-64BV,255,159,['destroyed'],https://i.postimg.cc/GpmmFqL7/2000-T-64-BV-destr-29-05-22.jpg
165,UA,['the Soviet Union'],Tanks,T-64BV,255,160,['destroyed'],https://i.postimg.cc/R0Fv9JtW/2029-t64nb-destr-31-07-23.jpg
166,UA,['the Soviet Union'],Tanks,T-64BV,255,161,['destroyed'],https://i.postimg.cc/vTpLkGFM/2003-T-64-BV-destr-09-10-23.jpg
167,UA,['the Soviet Union'],Tanks,T-64BV,255,162,['destroyed'],https://i.postimg.cc/dV43tSCG/2011-64-BV-destr-13-10-23.jpg
168,UA,['the Soviet Union'],Tanks,T-64BV,255,163,['destroyed'],https://i.postimg.cc/FRGZdFj3/2012-T-64-BV-destr-19-10-23.jpg
169,UA,['the Soviet Union'],Tanks,T-64BV,255,164,['destroyed'],https://i.postimg.cc/JhY4PZt1/2017-Unknown-tank-destr-30-09-23.jpg
170,UA,['the Soviet Union'],Tanks,T-64BV,255,165,['destroyed'],https://i.postimg.cc/VvcT2H86/2007-t64bv-destr-23-10-23.jpg
171,UA,['the Soviet Union'],Tanks,T-64BV,255,166,['destroyed'],https://i.postimg.cc/yN50dJkT/2007-T-64-BV-destr-24-10-23.jpg
172,UA,['the Soviet Union'],Tanks,T-64BV,255,167,['destroyed'],https://i.postimg.cc/5tjwb5N0/2001-T-64-BV-destr-22-10-23.jpg
173,UA,['the Soviet Union'],Tanks,T-64BV,255,168,['destroyed'],https://i.postimg.cc/Sx4rZFsR/2007-T-64-BV-destr-31-08-23.jpg
174,UA,['the Soviet Union'],Tanks,T-64BV,255,169,['destroyed'],https://i.postimg.cc/j5B6PBms/2016-64-BV-destr-30-10-23.jpg
175,UA,['the Soviet Union'],Tanks,T-64BV,255,1,['damaged'],https://twitter.com/UAWeapons/status/1522308548440563715
176,UA,['the Soviet Union'],Tanks,T-64BV,255,2,['damaged'],https://i.postimg.cc/DwwCthLG/322.jpg
177,UA,['the Soviet Union'],Tanks,T-64BV,255,3,['damaged'],https://twitter.com/UAWeapons/status/1537541023018139650
178,UA,['the Soviet Union'],Tanks,T-64BV,255,4,['damaged'],https://i.postimg.cc/ZYXkj8vp/2006-t64bv-dam.jpg
179,UA,['the Soviet Union'],Tanks,T-64BV,255,5,['damaged'],https://twitter.com/UAWeapons/status/1583037751460446208
180,UA,['the Soviet Union'],Tanks,T-64BV,255,6,['damaged'],https://i.postimg.cc/qRZ2wyt0/2001-t64bv-dam.jpg
181,UA,['the Soviet Union'],Tanks,T-64BV,255,7,['damaged'],https://i.postimg.cc/k5m1QQ2y/dd3.png
182,UA,['the Soviet Union'],Tanks,T-64BV,255,8,['damaged'],https://i.postimg.cc/CM7WXCV9/2002-t64bv-destr.jpg
183,UA,['the Soviet Union'],Tanks,T-64BV,255,9,['damaged'],https://i.postimg.cc/zfkzvwrG/2012-T-64-BV-dam-07-04-22.jpg
184,UA,['the Soviet Union'],Tanks,T-64BV,255,10,['damaged'],https://i.postimg.cc/yxDsLwSD/2013-T-64-BV-dam-24-08-22.jpg
185,UA,['the Soviet Union'],Tanks,T-64BV,255,11,['damaged'],https://i.postimg.cc/k5X065yQ/2022-05-25-UA-T-64-BV-damaged.jpg
186,UA,['the Soviet Union'],Tanks,T-64BV,255,12,['damaged'],https://i.postimg.cc/pVhYYtmR/2002-t64bv-dam.jpg
187,UA,['the Soviet Union'],Tanks,T-64BV,255,13,['damaged'],https://i.postimg.cc/J72xkcTH/2006-t64bv-dam-11-01-23.jpg
188,UA,['the Soviet Union'],Tanks,T-64BV,255,15,['damaged'],https://i.postimg.cc/hG51r78Y/2005-t64bv-dam-16-02-23.jpg
189,UA,['the Soviet Union'],Tanks,T-64BV,255,16,['damaged'],https://i.postimg.cc/x8ymWkHn/2014-t64bv-dam-17-02-23.jpg
190,UA,['the Soviet Union'],Tanks,T-64BV,255,17,['damaged'],https://i.postimg.cc/Y0cfcKsf/2011-t64bm-dam-17-02-23.jpg
191,UA,['the Soviet Union'],Tanks,T-64BV,255,18,['damaged'],https://i.postimg.cc/3NBZdzQ0/2014-t64bv-dam-06-06-23.jpg
192,UA,['the Soviet Union'],Tanks,T-64BV,255,19,['damaged'],https://i.postimg.cc/Qd0zpVfy/2004-t64bv-dam-17-06-23.jpg
193,UA,['the Soviet Union'],Tanks,T-64BV,255,20,['damaged'],https://i.postimg.cc/mg7mxrTF/2017-t64bv-dam-11-06-23.jpg
194,UA,['the Soviet Union'],Tanks,T-64BV,255,21,['damaged'],https://i.postimg.cc/MK1brJ5f/2011-t64bv-dam-30-05-23.jpg
195,UA,['the Soviet Union'],Tanks,T-64BV,255,22,['damaged'],https://i.postimg.cc/nLvjwsBj/2012-t64bv-dam-18-08-23.jpg
196,UA,['the Soviet Union'],Tanks,T-64BV,255,23,['damaged'],https://i.postimg.cc/DfN6zvrs/332d0.png
197,UA,['the Soviet Union'],Tanks,T-64BV,255,24,['damaged'],https://twitter.com/UAWeapons/status/1698955326496592140
198,UA,['the Soviet Union'],Tanks,T-64BV,255,25,['damaged'],https://i.postimg.cc/ydJ65xS0/2016-T-64-BV-dam-30-09-23.jpg
199,UA,['the Soviet Union'],Tanks,T-64BV,255,26,['damaged'],https://i.postimg.cc/nV6TDQfv/2017-64-BV-dam-30-10-23.jpg
200,UA,['the Soviet Union'],Tanks,T-64BV,255,1,['abandoned'],https://i.postimg.cc/kg4sTNNq/541.png
201,UA,['the Soviet Union'],Tanks,T-64BV,255,2,['abandoned'],https://i.postimg.cc/262ScQcK/2005-T-64-BV-aband-16-05-22.jpg
202,UA,['the Soviet Union'],Tanks,T-64BV,255,3,['abandoned'],https://i.postimg.cc/4NrNSNPs/2006-T-64-BV-aband-15-06-22.jpg
203,UA,['the Soviet Union'],Tanks,T-64BV,255,4,"['damaged', 'abandoned']",https://i.postimg.cc/j54fjhbp/2007-t64bv-dam-aband.jpg
204,UA,['the Soviet Union'],Tanks,T-64BV,255,5,"['damaged', 'abandoned']",https://i.postimg.cc/Z0zJK4pz/2007-t64bv2017-dam-aband-31-01-23.jpg
205,UA,['the Soviet Union'],Tanks,T-64BV,255,6,"['damaged', 'abandoned']",https://twitter.com/UAWeapons/status/1653828968628224000
206,UA,['the Soviet Union'],Tanks,T-64BV,255,7,"['damaged', 'abandoned']",https://i.postimg.cc/PfvqTN8b/2007-t64bv-dam-aband-30-05-23.jpg
207,UA,['the Soviet Union'],Tanks,T-64BV,255,8,"['damaged', 'abandoned']",https://i.postimg.cc/gJf8Ng6K/2013-2x-t64bv-and-2x-bmp2-dam-aband-21-07-23.jpg
208,UA,['the Soviet Union'],Tanks,T-64BV,255,9,"['damaged', 'abandoned']",https://i.postimg.cc/gJf8Ng6K/2013-2x-t64bv-and-2x-bmp2-dam-aband-21-07-23.jpg
209,UA,['the Soviet Union'],Tanks,T-64BV,255,1,"['damaged', 'captured']",https://i.postimg.cc/6QWhgDnj/j8.png
210,UA,['the Soviet Union'],Tanks,T-64BV,255,2,['captured'],https://i.postimg.cc/dthvvsRH/2029-t64bv-capt-10-07-23.jpg
211,UA,['the Soviet Union'],Tanks,T-64BV,255,3,"['damaged', 'captured']",https://i.postimg.cc/dV7Vd1MB/69.png
212,UA,['the Soviet Union'],Tanks,T-64BV,255,4,['captured'],https://i.postimg.cc/nL9rTN9h/r134.png
213,UA,['the Soviet Union'],Tanks,T-64BV,255,5,['captured'],https://i.postimg.cc/3Rpyrz3c/r133.png
214,UA,['the Soviet Union'],Tanks,T-64BV,255,6,['captured'],https://i.postimg.cc/2y3ZvYBj/447.png
215,UA,['the Soviet Union'],Tanks,T-64BV,255,7,['captured'],https://i.postimg.cc/zfNNVNvJ/68j.png
216,UA,['the Soviet Union'],Tanks,T-64BV,255,8,['captured'],https://i.postimg.cc/0jpxNpJv/43177.png
217,UA,['the Soviet Union'],Tanks,T-64BV,255,9,['captured'],https://i.postimg.cc/3J251m83/38.png
218,UA,['the Soviet Union'],Tanks,T-64BV,255,10,['captured'],https://i.postimg.cc/YS1Yrpw6/63.png
219,UA,['the Soviet Union'],Tanks,T-64BV,255,11,['captured'],https://i.postimg.cc/zfLHhQLW/dg.png
220,UA,['the Soviet Union'],Tanks,T-64BV,255,12,['captured'],https://postlmg.cc/56yhT3pX
221,UA,['the Soviet Union'],Tanks,T-64BV,255,13,['captured'],https://i.postimg.cc/yYz8m2XT/876.png
222,UA,['the Soviet Union'],Tanks,T-64BV,255,14,['captured'],https://i.postimg.cc/BQjyj4bG/488.png
223,UA,['the Soviet Union'],Tanks,T-64BV,255,15,['captured'],https://i.postimg.cc/W1WwgJHW/86.png
224,UA,['the Soviet Union'],Tanks,T-64BV,255,16,['captured'],https://i.postimg.cc/gjpfPnRp/5j.png
225,UA,['the Soviet Union'],Tanks,T-64BV,255,17,['captured'],https://i.postimg.cc/JzrNdFy7/478.png
226,UA,['the Soviet Union'],Tanks,T-64BV,255,18,['captured'],https://i.postimg.cc/cCFqFNny/657.png
227,UA,['the Soviet Union'],Tanks,T-64BV,255,19,['captured'],https://postlmg.cc/CdNtfvt1
228,UA,['the Soviet Union'],Tanks,T-64BV,255,20,['captured'],https://i.postimg.cc/8Pp9dbcf/b22.jpg
229,UA,['the Soviet Union'],Tanks,T-64BV,255,21,['captured'],https://i.postimg.cc/QdVzwxpX/b1.jpg
